gene_name	TCGA-3C-AALI	TCGA-3C-AALK	TCGA-A1-A0SM	TCGA-A1-A0SN	TCGA-A2-A04W	TCGA-A2-A04X	TCGA-A2-A0CX	TCGA-A2-A0D1	TCGA-A2-A0EQ	TCGA-A2-A0EY	TCGA-A2-A0T1	TCGA-A2-A0YG	TCGA-A2-A3XZ	TCGA-A7-A2KD	TCGA-A7-A4SF	TCGA-A8-A06R	TCGA-A8-A06T	TCGA-A8-A06U	TCGA-A8-A06X	TCGA-A8-A075	TCGA-A8-A076	TCGA-A8-A07B	TCGA-A8-A07I	TCGA-A8-A07P	TCGA-A8-A07R	TCGA-A8-A08B	TCGA-A8-A08C	TCGA-A8-A08G	TCGA-A8-A08H	TCGA-A8-A08P	TCGA-A8-A08S	TCGA-A8-A08T	TCGA-A8-A08X	TCGA-A8-A090	TCGA-A8-A097	TCGA-A8-A099	TCGA-A8-A09E	TCGA-A8-A09G	TCGA-A8-A09I	TCGA-A8-A09N	TCGA-A8-A0A7	TCGA-A8-A0AB	TCGA-AC-A23C	TCGA-AC-A23G	TCGA-AC-A23H	TCGA-AC-A2FB	TCGA-AC-A3QQ	TCGA-AC-A3TN	TCGA-AC-A3YI	TCGA-AC-A4ZE	TCGA-AC-A8OS	TCGA-AN-A03X	TCGA-AN-A041	TCGA-AN-A04C	TCGA-AN-A0AJ	TCGA-AN-A0AK	TCGA-AN-A0FD	TCGA-AN-A0FJ	TCGA-AN-A0FK	TCGA-AN-A0FL	TCGA-AN-A0FN	TCGA-AN-A0FS	TCGA-AN-A0FT	TCGA-AN-A0FV	TCGA-AN-A0FX	TCGA-AN-A0FZ	TCGA-AN-A0XP	TCGA-AN-A0XV	TCGA-AN-A0XW	TCGA-AO-A03L	TCGA-AO-A0JE	TCGA-AO-A0JM	TCGA-AO-A12C	TCGA-AO-A12D	TCGA-AO-A12G	TCGA-AQ-A04L	TCGA-AQ-A0Y5	TCGA-AR-A0TX	TCGA-AR-A1AT	TCGA-AR-A1AX	TCGA-AR-A24U	TCGA-AR-A254	TCGA-AR-A255	TCGA-AR-A2LJ	TCGA-AR-A5QN	TCGA-BH-A0AU	TCGA-BH-A0AW	TCGA-BH-A0B6	TCGA-BH-A0B7	TCGA-BH-A0BQ	TCGA-BH-A0DD	TCGA-BH-A0DZ	TCGA-BH-A0EE	TCGA-BH-A0HY	TCGA-BH-A18H	TCGA-BH-A18I	TCGA-BH-A18M	TCGA-BH-A18P	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18T	TCGA-BH-A18U	TCGA-BH-A1EN	TCGA-BH-A1EV	TCGA-BH-A1EX	TCGA-BH-A1F2	TCGA-BH-A1F8	TCGA-BH-A202	TCGA-BH-A42T	TCGA-C8-A12P	TCGA-C8-A12Q	TCGA-C8-A12T	TCGA-C8-A12Z	TCGA-C8-A135	TCGA-C8-A137	TCGA-C8-A1HF	TCGA-C8-A1HK	TCGA-C8-A278	TCGA-C8-A3M8	TCGA-C8-A8HP	TCGA-D8-A140	TCGA-D8-A1J9	TCGA-D8-A1JA	TCGA-D8-A1X5	TCGA-D8-A1XJ	TCGA-D8-A1XS	TCGA-D8-A1XT	TCGA-D8-A1XY	TCGA-D8-A27N	TCGA-E2-A10A	TCGA-E2-A14P	TCGA-E2-A14V	TCGA-E2-A152	TCGA-E2-A1B0	TCGA-E2-A1LB	TCGA-E2-A1LE	TCGA-E9-A1N4	TCGA-E9-A1N5	TCGA-E9-A1N6	TCGA-E9-A1N9	TCGA-E9-A1NA	TCGA-E9-A1NC	TCGA-E9-A1ND	TCGA-E9-A22D	TCGA-E9-A22E	TCGA-E9-A22G	TCGA-E9-A22H	TCGA-E9-A295	TCGA-E9-A3X8	TCGA-EW-A1IW	TCGA-EW-A1J3	TCGA-EW-A424	TCGA-EW-A6S9	TCGA-JL-A3YW	TCGA-JL-A3YX	TCGA-LD-A9QF	TCGA-LL-A5YL	TCGA-LL-A7T0	TCGA-LL-A9Q3	TCGA-PE-A5DC	TCGA-PE-A5DD	TCGA-S3-AA14	TCGA-UL-AAZ6	TCGA-UU-A93S
ACACB	4.396283647096344	4.96686543972708	5.356798034269259	5.203116675192386	4.560674765754798	4.851003120463706	5.7906740603813525	4.386307650408647	5.4068100407001625	5.078243758486846	5.552801610352472	5.549674080780875	6.34651144813915	6.4401205249868125	5.884586548124366	4.381282081954758	5.9507006864169405	6.761699139017668	5.5805177406840425	6.128031063819861	6.778339358800848	3.659944836983252	5.4282592403232846	7.519265265087378	5.408615151111362	3.9066817676157823	5.452715338782387	6.8344917610435365	6.7090675714084025	5.627970396952722	6.441405473440626	5.717936338506428	4.593806438108661	5.824555800817814	6.5941350059525075	7.203551386551343	5.120020631950039	6.160863872070798	6.9188096099316345	5.2400787796386785	5.267449895603679	5.7099626929696905	6.620244972658331	5.231503921596585	7.856425074563006	7.279124683038678	6.12186355038188	6.332291341200451	5.555919388971317	7.745180775779384	7.020959103126786	5.129601936366863	5.182980995719396	4.802603906297404	5.034645196956995	3.0318286151602885	4.625875514259573	4.854147946410252	5.191980278120691	5.122424578170047	6.513241505178013	7.706074989749124	6.802344320710503	4.9890588051156834	6.261070135955713	6.60236784109937	5.045076004782006	6.4890489651172505	5.8387323437822625	5.598577387422916	5.715285514725587	4.3081359017750165	5.6705008716777145	4.9355223144286935	5.242211054425242	5.162431524410949	7.311919140172533	6.8005525931685975	4.508823465868472	6.453530834210056	7.067340433363992	6.707100502336288	6.7090675714084025	6.650911147729312	8.598909563489718	5.630862733756057	4.687084090373612	4.9441683278970805	6.731415055930556	6.063637923496086	5.689745904660756	3.7104693659657424	3.999424527243376	5.488313350445084	6.306908952851722	6.487823837264607	8.858904493511476	5.9590559757638335	6.288375941158107	9.51741809978474	5.227188760945617	5.831669193885976	5.294091749969091	5.9978172414770485	5.6663283045424775	7.265136417625698	5.786974841223657	5.105474317351296	7.0566395431427535	5.571364119680675	5.946496716005718	4.758675384885524	4.291740558473293	5.7943596457356055	4.6298127925363515	5.488313350445084	4.508823465868472	5.176177984357549	6.208176272155932	5.2695246588202105	6.029331951308423	6.345098502525081	6.812584915669582	5.653705113003973	4.775800094802676	5.509731577066778	5.395910411347033	5.312128929784598	7.253518208487866	6.384605148183013	5.9122131369593465	6.289123893924434	6.247911877056793	5.83990470038319	4.097761110227642	5.89128686876068	6.67101509496569	6.311306230192741	4.181151879237011	5.7943596457356055	5.7955851617908625	5.421160503323597	4.805904425767624	5.261199652383802	5.194217501184243	4.439983550898108	6.841832090045093	6.094083560160582	6.4278304541510005	7.969004551514642	5.7504920224281815	6.393400976574831	4.42079673501279	5.3337414997164805	6.385963398475227	5.978624401329743	6.0127135000038425	4.762123867696677	7.281621921501464	6.8516781321405285	6.662816155707128	5.868775636472836	5.4175921479299065	3.3876317205973896
ADARB1	5.6522096803831925	7.006320522681503	7.014181282473116	6.776674433585041	5.637842275173148	6.378701536287737	7.014703142601447	6.44909136318982	6.917812054325935	7.229388066948759	6.5749326413249625	6.85861345025848	6.967157097981187	6.868927684306389	6.442641049571898	7.295747471976633	6.636951112452679	5.942068662005628	6.784586272480245	6.482511430005388	7.181097043482063	5.49353922964095	6.876743877051308	6.448172433245539	6.804740088349058	5.296165369154581	6.317751792026428	6.9478218538384064	6.510541095957676	6.81689461924287	6.581390931222467	6.955600870906565	6.859223123729228	6.357789069962973	6.804740088349058	6.435217953073892	5.586953906494858	6.654307126695706	6.823864514696469	5.875873833027277	7.227702949476107	6.829531242839317	6.889242385847777	6.650559620902167	7.036378923554086	6.995742456117183	6.271666727955964	6.227948687274733	6.787864486044188	6.8332912999722994	6.946147019465353	6.074699436960512	7.344936664034451	6.250606838460546	6.531059505940225	6.780638177661571	6.482511430005388	5.5716102086566135	6.375740683422372	5.526427479626057	7.242352329620433	7.101596154544287	6.853722634819796	6.1665160877593825	7.267382128616644	8.090368795855039	6.60759908247284	6.6974986125715485	6.988270663190535	6.401114772213018	6.88331019331364	6.4922355015176745	6.41356438924793	6.983975867215463	6.203591815678128	5.732452651412787	6.829531242839317	7.342308267601626	6.219895468070724	6.7911319880292425	6.655054945540884	6.776674433585041	6.81307228248202	6.418311733967147	7.064567919963228	6.115269113113864	6.3208891403363525	6.565983834195173	6.992013538098817	6.440790434899758	6.261746255682717	5.705770289670031	5.929793341238546	6.804096265487687	6.325057018619527	7.054591393166874	7.165963598338911	6.2528446709542855	6.931513070316135	7.163718648623522	6.651310246406967	6.349705950642867	6.258417440224369	7.029719821286028	7.221782575312205	6.855559494883362	6.188210943605598	6.695346874554327	6.536123994684647	6.758640550780429	6.6028847696597674	6.7898262681439405	6.382635752252384	6.924686026867403	5.531038733138693	6.613071170780375	6.5989391269485695	6.840148231834768	7.030747189268367	5.952687334380131	6.729924993767611	7.084227255300876	6.5251183346459545	6.0448757075904105	7.032286264914405	7.178000000526693	6.971524579152019	6.7726949156973175	6.895139594900414	6.364808596747247	6.429614244603157	6.527668874276607	6.198884386767857	7.526525322987709	6.782614173501233	6.777336149619289	7.144201160657997	6.157950434718052	6.6177378167765255	7.0890822882219675	6.980202730027624	6.352744782186768	6.785242775491476	6.70676967678542	7.702167681403464	6.780638177661571	6.639991269967903	6.4609612388018975	6.823864514696469	6.906249375933276	6.649056677459023	6.551994396171273	6.619288538493192	6.536123994684647	6.593388941313876	6.691029458578779	5.8839878323396215	6.313553290724398	5.917365462331972	6.435217953073892	6.739588756669288	6.758640550780429	6.8862806884377905	4.321727384209546
ADCY1	3.968036103691098	5.886470266040845	4.198553696035833	7.232174885050896	3.3841867023731678	2.8867602760136584	3.968036103691098	4.560398423996934	4.6745139107642535	5.933847620972832	4.007897881345678	6.604417070323543	5.052243662217921	6.164830956245939	2.706594909501592	5.026119788233858	7.463920739853581	5.026119788233858	7.711676144787626	4.114371453121294	6.026259460784961	4.218536769910682	5.525430984184731	7.431653409313703	3.921206216694054	2.592663204824006	5.3964363926388605	8.364453496868412	4.487526632824443	6.3310396928788775	5.277543971909757	5.7230358997389725	3.0521525833572585	8.206555709780421	4.861539439550262	5.655781843409827	5.222540125967884	4.9201160051638375	3.247682408652215	4.805936314186608	4.971730984981607	6.1534653899279705	6.363061714581759	5.588715661903418	4.878044185073868	5.537142963038363	4.90429664754137	4.604395392232399	3.9578173393037663	5.175033722466266	8.608746114983765	5.6510702766629	5.249714930752452	3.268361374468538	5.072662254815932	6.700828120254427	5.3528548881760845	3.625895295773657	3.171740556244907	2.972871866428485	4.609761362287472	5.407342682253597	3.926519158552608	3.952668529773423	4.365471089789232	6.954401355763992	7.32260203408095	5.340046024983415	5.688155508451798	5.618429052491874	4.0602359395384715	4.990191227299474	6.359812275855503	4.949119232206425	5.033153154235868	4.5055062569352	5.287104011965171	5.712432471715263	4.249701637990047	4.463039617243238	4.493555830835236	5.22976329367022	5.164333857120304	5.6826796436838665	4.49655685269595	6.089754090614773	3.7721212407688	3.7905018494810174	4.763254312355616	4.686976060428841	7.8988640920154225	3.78441244142633	2.0780772678776787	4.6720027352341855	6.841823189158478	7.794530936206603	6.424184557395197	5.426442721462604	5.284381885152534	6.680454831632187	4.041519323240834	3.2265667775329976	4.431562772647202	4.814694469840464	4.831983970760739	4.18636932386655	4.23812833139229	5.19609599804861	5.3387560685415165	3.5042758995507235	5.894647412249631	5.04013739729908	4.612433588186524	4.0602359395384715	4.272454015388084	4.032027987648912	3.5282348641090016	4.136090655488782	8.060134276313978	4.72822201313218	9.613104585046	5.611574479681001	4.078608670623743	5.5867030220148335	5.8901954418515095	7.230034898042084	4.8531837773945705	5.63199883277662	4.8489796182230345	6.276459780381813	2.8088636450219	4.2611425341280285	4.294700217451424	4.947211635878889	4.161545949461131	4.309260749904424	5.010111480301127	4.615098692321059	5.011902888922339	5.337464445962518	5.462442053632699	2.856325828692861	3.8664640284146916	6.644383568816159	6.205252353367167	3.0895540623223874	9.686147030998953	4.276196253469683	3.9474930727414153	4.379043498483245	5.776097832512716	4.01761990621312	4.484498347087995	3.7905018494810174	6.919948667733181	3.604189927520237	4.767833912831732	4.389103268031891	5.8638230044473705	4.819044950127825	5.3528548881760845	6.0429938822895775	7.208777268177086	1.893870238683228
ADCYAP1	4.335945450863546	4.232038266690908	4.516083042415822	5.761006966333916	4.7370378483426006	6.739866818766138	2.7775408714751277	8.59125314552384	6.5859132536227545	5.022526374290235	4.595284491780465	4.861169333466909	5.490056498595053	3.162057669278552	3.8338083012523954	0.0	5.357114590899209	4.595284491780465	2.144727687706597	5.244351484390268	4.7370378483426006	5.244351484390268	3.162057669278552	5.0710027815163405	8.1451580125268	3.4390986928821143	4.232038266690908	4.801028433781035	7.126933417981322	3.162057669278552	2.144727687706597	5.1172374781151	4.232038266690908	3.655802835941195	6.11673708202332	3.655802835941195	3.162057669278552	4.7370378483426006	3.162057669278552	4.232038266690908	5.550438290285731	6.440621738998277	5.20374935082214	7.372670961670949	4.116068930175444	7.819678928568695	5.022526374290235	5.550438290285731	5.807383883542888	3.655802835941195	7.319164744489925	5.458440940157722	5.320921542216492	3.98486461330047	4.917897575558052	2.7775408714751277	5.520703070318657	5.490056498595053	3.655802835941195	3.8338083012523954	6.452578936835566	5.634680567554147	5.0710027815163405	4.595284491780465	9.83746064243986	0.0	3.162057669278552	5.490056498595053	6.256211290694887	4.232038266690908	3.8338083012523954	2.7775408714751277	5.022526374290235	4.232038266690908	5.490056498595053	3.4390986928821143	2.144727687706597	5.550438290285731	4.668670821670818	5.579314799459006	7.0514888578913055	4.971579749398608	5.20374935082214	6.0116216075693725	6.7834913337829725	6.241640704121133	4.4300649682243405	5.873150006425242	5.9147078392800525	5.1172374781151	4.116068930175444	0.0	5.661254815007808	3.162057669278552	6.440621738998277	6.352661406759412	7.785791230267841	5.579314799459006	6.2118467288985935	3.655802835941195	4.917897575558052	6.6266800599479145	5.607380805611157	2.144727687706597	6.646456715274828	7.031703552814486	4.668670821670818	6.11673708202332	5.1172374781151	2.7775408714751277	6.476072771914326	0.0	2.144727687706597	4.861169333466909	4.4300649682243405	2.7775408714751277	3.8338083012523954	3.655802835941195	3.162057669278552	4.116068930175444	6.79199242751755	4.335945450863546	8.85873178888887	0.0	4.116068930175444	4.4300649682243405	0.0	4.801028433781035	6.428519834550331	2.144727687706597	0.0	3.655802835941195	3.162057669278552	6.554209059698692	0.0	4.116068930175444	6.487615894777763	5.283369206059113	2.7775408714751277	3.8338083012523954	0.0	4.335945450863546	2.144727687706597	6.440621738998277	2.144727687706597	6.510309939119537	6.817070511990441	4.335945450863546	3.8338083012523954	6.452578936835566	4.861169333466909	3.162057669278552	4.335945450863546	4.801028433781035	7.673138886678543	5.736986190835111	5.761006966333916	3.162057669278552	6.487615894777763	6.099967346754968	0.0	3.98486461330047	6.11673708202332	0.0
AES	6.81048764502128	7.2602011857191515	6.874796704868097	6.832574787085592	6.614304006543512	6.974957300134193	6.4691601054723975	7.464639966247486	7.349085997128563	7.288161179877258	6.614559124471383	6.134545380860216	6.702706985484856	6.6286170857026425	6.036748593773639	6.638876778917799	6.710385002409791	7.087364199969749	7.440447367059747	6.408895067121718	6.397947079127952	5.743863937051409	6.177907585901369	6.458035714792104	6.372196697822116	5.363520263873888	6.465243609986224	7.087801305922048	6.261004748550876	6.199289849842065	6.589046751846983	6.716623461443808	6.0256634293547275	6.4006360981822725	6.48771971765191	6.903626886343839	6.7869896298973735	6.458781203299696	7.145760532650777	6.016311657806817	6.486995501015347	6.969382534075558	6.806548051908942	6.267071122046387	6.639250144894394	6.941814622668534	7.886602431408738	7.721046961490138	6.162993842841423	7.287705866052653	6.987420985979608	5.820091038169048	6.3566366727917645	6.907821158774174	7.26590262202629	6.150900607268188	6.441189441249497	6.5388065781475735	7.130802760048474	6.929603568470722	6.8175400359223435	7.087761576911461	7.043075062478651	6.30706221306607	7.099845588992876	6.8444013877153465	6.8841910286758425	6.669823779238317	6.6862818311433365	6.8269180885562895	6.308881888364378	5.757930518154589	6.660487562328924	6.148464311026125	6.651678023417282	7.217017739100513	5.750997583660745	7.092003655139336	6.3600149086205455	6.085652272544575	5.924151862289009	6.420731346110318	6.560311285155375	7.382066245708902	7.266401200694586	5.9746242700408185	6.712989091635964	7.157797411121262	6.6364464962103975	6.813889449667068	6.540730841988754	5.782117382831488	7.2822912833150815	6.635447746040549	6.433652591455187	6.7001344899601305	6.3370503036930135	6.5780616231056115	6.759787465379211	6.799046309154263	6.860487775906909	6.171770182462738	7.180938435436463	6.223529936112244	6.637942753636098	6.334268900723971	6.322809182841598	6.5097725536946776	7.608454540331277	6.398501292110684	6.258367549945147	6.8095435571675065	5.597830073797804	6.202568850030388	6.577002793348111	7.14000788527422	6.141221985414015	6.4793593910770255	7.141627988550536	6.391272454251071	6.741813103439388	6.7851093770909605	6.600106635487468	6.3481824326190575	6.617615473730688	6.358615561401093	6.472620437892827	6.255540763475302	6.693143723657675	6.74332804070144	6.538393753713375	6.6515551206275525	6.23291436855039	6.3878383639998075	6.474676235342554	7.264005752785477	6.402372206490881	5.914694951368125	6.572490217283247	6.513871492515402	6.997733498443332	6.78897348905608	6.579317529032147	7.049906673294716	7.088992442878702	7.180757443391602	6.871546915057379	6.200737793120543	7.534451914899603	6.64402934196406	6.777173480317018	7.638586528600325	6.519708143663848	7.081224569996425	7.3219521487736925	6.757413154119156	7.1011400863551675	6.9315562379201126	7.7883300195422756	6.955103992166142	6.7112537858453525	6.405285244896147	7.296095795627588	7.112677016254537
NR0B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.387886913093688	3.3138247112381145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.988616061279533	0.0	0.0	0.0	0.0	4.8937293571200495	0.0	0.0	3.3138247112381145	4.8937293571200495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.988616061279533	0.0	0.0	3.988616061279533	0.0	0.0	0.0	0.0	8.022030138654106	5.2280583201006365	0.0	3.988616061279533	6.223193653398522	0.0	0.0	0.0	0.0	0.0	5.360918996566181	0.0	0.0	0.0	0.0	0.0	0.0	3.3138247112381145	0.0	3.3138247112381145	4.672457409423589	0.0	0.0	3.988616061279533	0.0	0.0	5.8446187988855645	0.0	0.0	0.0	3.3138247112381145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.074801229276007	0.0	0.0	5.76481734862767	0.0	3.988616061279533	0.0	3.3138247112381145	0.0	3.3138247112381145	0.0	0.0	8.382944038898518	3.3138247112381145	0.0	3.3138247112381145	5.4781800529066755	0.0	3.3138247112381145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3138247112381145	0.0	10.432975886512038	0.0	5.583122788850068	0.0	3.3138247112381145	0.0	3.3138247112381145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3138247112381145	0.0	0.0	0.0	0.0	3.3138247112381145	0.0	0.0	0.0	3.3138247112381145	0.0	3.3138247112381145	0.0	3.3138247112381145	0.0	0.0	0.0	6.0517151215718945	9.878051211461523	6.610321619723191	0.0	3.988616061279533	0.0	4.387886913093688	0.0	4.387886913093688	4.387886913093688	3.3138247112381145	0.0	0.0	0.0	0.0	3.3138247112381145	3.3138247112381145	4.387886913093688	0.0
ALDH1B1	6.179339386905888	6.7828395460541335	7.474100158361548	7.150563368337557	7.1379681097543335	6.715862613525933	7.232629731928697	6.381885563933072	6.124851520380285	6.612424807360608	6.836371225376222	6.469599340662906	6.9023366008454525	7.322619123570572	6.021509823288037	7.1316104863654735	7.156542835153678	6.635820183237659	6.508998211303745	6.7004402816599455	7.04041111015568	6.001142657609236	6.644508304001456	7.015056040080613	6.316822283087463	5.963402591258003	6.996977858496348	7.255193285892266	6.56251763836622	6.753408888856202	6.890907936773076	7.073341710024352	6.604803189203207	6.49100679582708	7.027224137813209	6.836728175959991	6.62749595939818	6.3914014047571905	7.525761231093322	6.268242427840942	6.542602406716616	6.4701144041525325	6.984433745309776	7.090932518106266	6.278273807942427	6.1168193971578	5.929501283170315	6.142155381827898	6.901667929983546	6.504530612373554	6.281388089039662	6.915287103265504	6.642343340130696	6.1057614823381385	6.412350256219764	6.973599430863416	6.976706945581747	6.090072053050179	6.751078798193501	5.543738216560793	7.741531023945218	6.9496613422586115	6.3023118228840325	7.274498418625552	7.0961775147129105	6.578815957369852	6.855816716751439	7.122534095976857	7.2680274123341535	7.158614297023177	6.7085869388009325	7.203133442129875	6.5324940576109825	6.828125997860438	6.977947252639625	7.360107289757727	7.151084743659803	6.247229348834858	6.2427146925459605	6.178650448328228	6.9218638930494745	7.305123415333444	6.8666125418808175	6.55308364291264	6.756893876389768	6.789596307554152	5.922402813850616	6.362004286721808	6.168259004551225	6.763827626315742	6.55545049866275	6.335258634970412	6.197763550319067	7.149519801487068	6.614209718699152	7.8520190402131345	6.128481266652337	6.564862296238199	6.2955901694400485	6.4008275472393885	5.326755124164981	7.1179648198547	6.678106923553611	6.714653671203352	7.152907419580518	7.278177422451671	7.041284089342454	7.324373891622701	6.946788243313726	6.942944558814732	6.595761570070164	7.080638946920932	6.729462778189548	6.2420680745759975	6.036716098145303	7.479181557834325	5.247789939964696	7.081477519456223	6.784721008302362	6.010970680018133	6.101303850025428	7.478618231306592	6.747963540902893	6.915616972070618	6.996369587500513	7.3436907896807675	7.3892820530436625	7.3939946856872725	7.077277607000169	6.881738259952209	6.785096876336651	7.1466443645994335	6.517873973044572	7.652956343677733	6.280766008236707	6.080994891649264	7.3870203102666725	5.783131610965701	6.943906865880664	5.9616917389503525	7.004248396403152	8.121696459826715	6.430729069808568	6.8603581961605045	7.632554005233103	6.631009345077198	6.6252938084094835	6.218506902692512	6.646668590927247	7.2275725367549715	6.1689551370168365	6.801866362438383	7.1016690042443695	6.959179155649115	7.0369115524645	6.6518343179999935	6.431799728985256	6.194377179313466	6.719079332589865	6.2832520129062175	5.720842893236522	6.093079555424628	6.0359215065796965	4.851901300978415
ALPL	6.745638578295687	6.710247703398124	6.318358122865713	5.810063932869324	7.636386023615787	6.294076992397356	6.377856929748522	5.150366133837309	5.971357079042653	5.927021254180891	6.7915122271117845	5.037047465243939	7.266376099782847	5.750733581372532	4.847358219412837	5.491903287578868	5.807845913188952	5.248262563738791	4.4965167154915235	4.656123178602363	5.56810767182789	4.364576593239674	6.271987410733385	5.986328740562057	6.351132777999068	4.0199958544996095	5.2788749174883165	5.319492964675859	8.263103022638173	6.881194167473852	5.163140265724223	5.562447591388469	4.690644403761933	4.641973949178679	6.749109740924588	6.313013037687751	5.252140750079301	6.418460262999681	6.147262096166777	5.208630317061537	6.471298580204163	5.905101599323065	5.9618846706887965	5.98074060217522	8.307651304649863	6.864352989673255	6.230662325929752	6.742155324714947	6.97184556738066	6.061450826101111	6.4014355286732725	4.962331172467653	6.79813283422434	5.778554830424486	6.55148619230018	5.05606370990655	5.927021254180891	9.349202965264393	6.213049849711315	7.038230370093777	6.4927962000229655	7.489483209553312	5.709946146976392	5.3338634637848985	6.9494097842949625	7.770080029177063	5.724532424751422	6.243671056636404	5.657150547582193	5.060761800713721	5.675060581486293	3.9370213048302762	5.3338634637848985	5.677593172122879	7.511952826092767	7.626347768504733	4.5128632505811295	6.495032454895357	6.973923342244103	6.15827104441072	6.9051949689120224	6.371558512140622	6.1019727641738175	7.636029244263576	6.603921343822683	5.657150547582193	6.1069244720316185	6.974614975605098	6.9387171850528935	6.650880495066625	4.9466938664526365	3.6168690776079497	5.323104996209895	5.755424540623232	5.753081811632696	6.497263720088017	7.296891811716597	4.743513347683627	6.8758663130181805	7.4224171489794415	5.667424096555235	5.778554830424486	5.2206857819339625	4.12089695682654	5.163140265724223	5.932916885724759	5.649375522962862	5.6415395733329285	5.491903287578868	5.675060581486293	6.189073376997138	4.853143504462903	3.951337365278549	5.527797372889254	3.5122867922003054	6.181461284832892	5.163140265724223	6.462106840699214	6.199633888967607	6.645129787859725	5.709946146976392	4.7626401419039714	5.070092280174006	4.925456326642316	5.2045793145250485	5.267504819527368	6.563030600868273	5.1330760926511605	5.491903287578868	4.67697858416925	6.655647617213536	5.396091330041728	4.7626401419039714	6.871276878187445	5.074725074990528	6.855824833153188	6.2747754409216885	7.597840741993012	5.950398055065821	5.975121060932068	4.66312341940694	6.313013037687751	6.934407925766637	5.821080831827286	6.338151530613258	6.064891081194534	5.909122894964469	5.379190632091189	5.584898195810629	6.276166546506268	6.0010795538336525	6.233567814760642	4.75630510528525	6.93152473503366	6.195121604389686	6.952948727046758	5.2750992309836775	5.124317659735482	4.7626401419039714	7.076418669434034	4.941426615989194	6.747375665730631	7.525196177446486	4.634823544075009
ANK1	4.364523927548294	4.3081135109306254	4.836611224489967	4.11683739896341	4.005462320605268	4.765739783788551	3.628335479466045	3.78686239779515	4.870248278031248	4.6694446972734935	5.734285737602978	4.248329717753546	5.623850189059642	7.575545011179098	3.1161287558786186	4.278668310566449	3.834572616690717	6.368341111558971	4.184743281846576	3.6840172281337695	6.271352347984768	3.368210697312051	3.78686239779515	4.902790603764962	4.51685570993932	4.005462320605268	3.834572616690717	4.3081135109306254	5.654512426213207	5.316419857683402	3.5693695037039066	3.78686239779515	3.78686239779515	4.217041819032404	4.336716433399019	3.78686239779515	4.3081135109306254	4.11683739896341	3.6840172281337695	2.7782735093609454	5.768544145719241	3.368210697312051	4.151366630809211	4.217041819032404	4.801803217925121	5.4728909602980425	3.368210697312051	3.207400935476504	3.207400935476504	3.736761371804632	4.9186730678216675	4.217041819032404	5.5257835684754655	3.8801098508042533	4.870248278031248	6.985734191475888	3.0156815327517994	3.5693695037039066	2.7782735093609454	3.0156815327517994	5.821027645714923	4.5851200950910975	3.1161287558786186	2.9040063586408795	7.460861746687598	3.368210697312051	4.493024545212752	4.9186730678216675	5.417043718648581	5.078516397401748	4.151366630809211	4.801803217925121	5.216296111111122	4.562879087915536	4.468611562465708	2.7782735093609454	4.184743281846576	5.204526263215073	4.217041819032404	5.239428197803678	4.886651810427958	4.3081135109306254	4.562879087915536	4.468611562465708	4.081073127196607	4.336716433399019	4.979794517968268	5.958176450997272	5.118014002684468	4.417921413558423	3.5067074616403446	3.96539903260032	3.9236634468052447	3.834572616690717	4.005462320605268	4.7090822201186535	5.15601064392585	3.96539903260032	3.368210697312051	4.728326963149298	2.6344271750750226	3.291034811865436	2.7782735093609454	3.4398548348667015	5.0512904400158565	3.8801098508042533	2.7782735093609454	4.562879087915536	4.081073127196607	3.8801098508042533	5.795130170928267	3.736761371804632	2.7782735093609454	3.8801098508042533	1.6699262221155233	4.3081135109306254	5.064996072441644	4.728326963149298	5.3879052163817285	4.391579039657393	3.78686239779515	4.9343072179133385	3.9236634468052447	3.9236634468052447	3.8801098508042533	3.6840172281337695	3.6840172281337695	3.736761371804632	4.151366630809211	3.9236634468052447	4.747208328159163	2.9040063586408795	2.9040063586408795	5.517160137712783	4.217041819032404	3.6840172281337695	6.2794671729682765	3.291034811865436	3.0156815327517994	3.96539903260032	6.4292997776838074	4.364523927548294	5.216296111111122	6.797598275670023	4.902790603764962	3.834572616690717	4.540132144478244	4.336716433399019	5.367996899748012	4.949700699181789	3.834572616690717	3.736761371804632	5.821027645714923	5.5595523531141815	3.9236634468052447	5.273152957572557	3.6840172281337695	5.009009094177643	6.1222567213733825	5.985656166036461	4.628170962784234	3.628335479466045	4.443587640030584	2.4663556157885207
