gene_name	GTEX-1117F-2826-SM-5GZXL	GTEX-111YS-1926-SM-5GICC	GTEX-1122O-1226-SM-5H113	GTEX-117XS-1926-SM-5GICO	GTEX-117YX-1426-SM-5H12H	GTEX-1192X-2326-SM-5987X	GTEX-11DXW-0626-SM-5N9ER	GTEX-11DXY-2326-SM-5GICW	GTEX-11DXZ-1926-SM-5GZZL	GTEX-11DZ1-0326-SM-5N9BN	GTEX-11EI6-0626-SM-5985T	GTEX-11EM3-1326-SM-5N9C6	GTEX-11EMC-2026-SM-5A5JV	GTEX-11EQ9-1826-SM-5Q5AJ	GTEX-11GS4-2126-SM-5A5KR	GTEX-11GSO-1926-SM-5A5K3	GTEX-11I78-2226-SM-5PNYA	GTEX-11LCK-2426-SM-5HL5F	GTEX-11NSD-0926-SM-5N9DR	GTEX-11NV4-2026-SM-5N9DG	GTEX-11O72-2126-SM-5N9FO	GTEX-11OF3-1926-SM-59889	GTEX-11ONC-2126-SM-5HL6E	GTEX-11P7K-0726-SM-5EGKX	GTEX-11P81-1926-SM-5BC53	GTEX-11P82-1326-SM-5HL62	GTEX-11PRG-0826-SM-5EQ6A	GTEX-11TT1-2126-SM-5GU5Y	GTEX-11TUW-1826-SM-5BC5D	GTEX-11WQC-1726-SM-5GU4W	GTEX-11WQK-2426-SM-5GU5C	GTEX-11ZTT-2326-SM-5EQLG	GTEX-11ZUS-0826-SM-5FQUY	GTEX-1211K-1926-SM-5EQLB	GTEX-1269C-2426-SM-5FQSN	GTEX-12BJ1-1826-SM-5HL9N	GTEX-12KS4-0126-SM-5Q5A5	GTEX-12WSB-0626-SM-59HJO	GTEX-12WSK-2226-SM-5GCO5	GTEX-12WSM-1726-SM-5BC6J	GTEX-12WSN-1326-SM-5GCNT	GTEX-12ZZX-1126-SM-5EGKB	GTEX-13113-1726-SM-5GCOO	GTEX-1313W-0826-SM-5EQ4T	GTEX-1314G-1226-SM-5BC6D	GTEX-131XW-0726-SM-5EGK3	GTEX-131YS-0626-SM-5EGKL	GTEX-132AR-0826-SM-5EGK6	GTEX-132NY-0826-SM-5K7Y7	GTEX-132Q8-1426-SM-5EGK7	GTEX-133LE-1726-SM-5K7VQ	GTEX-1399U-1826-SM-5PNZ1	GTEX-139T6-1626-SM-5PNYZ	GTEX-139T8-0826-SM-5L3DE	GTEX-139TU-0626-SM-5KM3X	GTEX-13CF2-2026-SM-5K7VI	GTEX-13CF3-2126-SM-5IFJP	GTEX-13D11-1026-SM-5IJFB	GTEX-13FHO-0826-SM-5L3E8	GTEX-13FTW-1426-SM-5LZWZ	GTEX-13FTX-1126-SM-5N9EN	GTEX-13FTY-2226-SM-5J1ND	GTEX-13N11-1726-SM-5J1OJ	GTEX-13N1W-0626-SM-5MR4U	GTEX-13NZ8-0126-SM-5IJCT	GTEX-13NZ9-1026-SM-5MR5K	GTEX-13NZB-2126-SM-5MR4Y	GTEX-13O3O-0826-SM-5K7WE	GTEX-13O3P-0826-SM-5L3DH	GTEX-13O3Q-2226-SM-5KM4O	GTEX-13O61-1826-SM-5KM4I	GTEX-13OW5-2226-SM-5L3HC	GTEX-13OW8-0226-SM-5K7UP	GTEX-13PL6-2926-SM-5L3I2	GTEX-13PVQ-1026-SM-5KM3M	GTEX-13QIC-2326-SM-5LU5N	GTEX-13S86-1226-SM-5S2OA	GTEX-13W3W-1226-SM-5LU4H	GTEX-13W46-0826-SM-5LU3H	GTEX-144GL-2026-SM-5LU3O	GTEX-144GM-0926-SM-5O994	GTEX-145LT-0726-SM-5S2VM	GTEX-145ME-1526-SM-5Q5F2	GTEX-145MN-1926-SM-5SIAI	GTEX-145MO-0826-SM-5NQBL	GTEX-146FH-0826-SM-5SI8T	GTEX-14753-2426-SM-5LU8U	GTEX-147F4-2826-SM-5NQBN	GTEX-14ABY-2126-SM-5QGQZ	GTEX-14AS3-1626-SM-5S2OY	GTEX-14E6E-1326-SM-5S2NR	GTEX-PSDG-1626-SM-48TCQ	GTEX-Q2AG-0326-SM-48U1O	GTEX-QDT8-0626-SM-48TYW	GTEX-QEG5-0726-SM-4R1JQ	GTEX-QEL4-2126-SM-447AE	GTEX-QMRM-1626-SM-4R1KV	GTEX-QVJO-1826-SM-447C9	GTEX-R3RS-0626-SM-48FE1	GTEX-R53T-1526-SM-48FEK	GTEX-R55D-0826-SM-48FEA	GTEX-R55F-1726-SM-2TF4R	GTEX-REY6-2426-SM-48FF5	GTEX-RU72-0626-SM-46MUI	GTEX-RUSQ-2026-SM-4GIAK	GTEX-RWS6-1926-SM-47JXY	GTEX-S32W-2026-SM-4AD6E	GTEX-S33H-0326-SM-4AD6N	GTEX-S341-1526-SM-4AD6K	GTEX-S4P3-1326-SM-4AD6V	GTEX-S4Q7-1126-SM-4AD6R	GTEX-S4UY-0726-SM-4AD6X	GTEX-S7SE-0826-SM-4AT4D	GTEX-SE5C-2126-SM-4BRUJ	GTEX-SIU7-1626-SM-4BRUK	GTEX-T2IS-1526-SM-32QPR	GTEX-T2YK-2226-SM-32QPT	GTEX-T5JC-2126-SM-32PMO	GTEX-T5JW-2026-SM-4DM63	GTEX-T6MN-0726-SM-32PML	GTEX-T6MO-0326-SM-32QOK	GTEX-TKQ1-0226-SM-33HB5	GTEX-TKQ2-1826-SM-33HB2	GTEX-TML8-1226-SM-32QON	GTEX-TMMY-0726-SM-33HBE	GTEX-U3ZH-1426-SM-4DXSR	GTEX-U3ZN-1926-SM-4DXSG	GTEX-U412-1826-SM-4DXTJ	GTEX-U8XE-0826-SM-4E3J1	GTEX-UJHI-1426-SM-3DB9C	GTEX-UPK5-2326-SM-3P5Z8	GTEX-UTHO-1026-SM-3GAF7	GTEX-VJWN-0726-SM-3GIJ8	GTEX-VUSG-2226-SM-4KKZO	GTEX-W5X1-2326-SM-3GIL6	GTEX-WFON-1826-SM-3GILG	GTEX-WI4N-1426-SM-3LK7H	GTEX-WOFL-0826-SM-3MJG1	GTEX-WRHU-0326-SM-3MJFY	GTEX-WXYG-2226-SM-4E3IM	GTEX-WY7C-2726-SM-3NB3P	GTEX-WYBS-0926-SM-3NM94	GTEX-WYJK-1326-SM-3NB2T	GTEX-WYVS-1726-SM-3NMAY	GTEX-X15G-1626-SM-3NMB3	GTEX-X261-0626-SM-3NMD9	GTEX-X4EP-2926-SM-3P5YQ	GTEX-X4XY-0926-SM-4E3JD	GTEX-XBED-1626-SM-47JYN	GTEX-XGQ4-0926-SM-4AT4U	GTEX-XMD1-0826-SM-4AT52	GTEX-XMD2-0926-SM-4WWEF	GTEX-XMK1-1126-SM-4IHJ8	GTEX-XOT4-0726-SM-4GIAW	GTEX-XQ3S-1326-SM-4BOPQ	GTEX-XQ8I-2426-SM-4WAXY	GTEX-XUJ4-1926-SM-4BOOV	GTEX-XUW1-2326-SM-4BOO5	GTEX-XUZC-1626-SM-4BRVP	GTEX-XV7Q-2326-SM-4BRVZ	GTEX-XYKS-1326-SM-4BRUN	GTEX-Y111-2026-SM-4SOJA	GTEX-Y114-2026-SM-4TT7L	GTEX-Y3I4-1526-SM-4TT7K	GTEX-Y3IK-2326-SM-4WWDT	GTEX-Y5LM-1726-SM-4VDSX	GTEX-Y5V5-2126-SM-4WWFO	GTEX-Y5V6-2126-SM-4WWFX	GTEX-Y8E4-1626-SM-5S2MW	GTEX-Y8LW-1626-SM-5IFHX	GTEX-Y9LG-1426-SM-5IFJZ	GTEX-YB5E-1726-SM-5IFJ3	GTEX-YB5K-1626-SM-5IFIN	GTEX-YEC3-1026-SM-5IFI5	GTEX-YFC4-1426-SM-5IFJG	GTEX-YFCO-1826-SM-4W1YH	GTEX-YJ8O-2226-SM-5IFHW	GTEX-ZA64-1526-SM-5CVMD	GTEX-ZAB4-2526-SM-5HL8M	GTEX-ZAJG-0626-SM-5HL8X	GTEX-ZC5H-2626-SM-5J2MG	GTEX-ZDTT-2126-SM-5S2OJ	GTEX-ZDXO-0126-SM-5S2ND	GTEX-ZDYS-1126-SM-5K7UB	GTEX-ZEX8-2226-SM-57WC6	GTEX-ZF29-1926-SM-5S2P1	GTEX-ZF2S-2026-SM-5E461	GTEX-ZF3C-2326-SM-5S2MZ	GTEX-ZLFU-2126-SM-4WWEV	GTEX-ZLV1-1426-SM-4WWES	GTEX-ZPIC-1126-SM-5BC7F	GTEX-ZQG8-0726-SM-5P9H9	GTEX-ZQUD-1926-SM-51MSA	GTEX-ZT9W-2026-SM-51MRA	GTEX-ZTTD-1026-SM-51MRD	GTEX-ZTX8-1226-SM-4YCE9	GTEX-ZU9S-1926-SM-5NQBP	GTEX-ZUA1-1526-SM-59HLS	GTEX-ZV6S-1826-SM-5NQ8D	GTEX-ZV7C-1826-SM-5NQ83	GTEX-ZVE2-1226-SM-5NQ8R	GTEX-ZVT2-1826-SM-5NQ8W	GTEX-ZVT4-1026-SM-57WC4	GTEX-ZVTK-0326-SM-51MRR	GTEX-ZVZQ-0826-SM-51MRF	GTEX-ZWKS-2826-SM-5NQ74	GTEX-ZXES-0826-SM-5E43C	GTEX-ZY6K-1626-SM-5GZWV	GTEX-ZYFC-0826-SM-5E44K	GTEX-ZYT6-0126-SM-5E45J	GTEX-ZYW4-0826-SM-5GIDG	GTEX-ZYWO-2326-SM-5GZY4	GTEX-ZZ64-1226-SM-5E43R	GTEX-ZZPU-0626-SM-5E43T
ISG15	5.118993449399456	4.779097898958347	4.6205570901877895	5.647436694910757	4.976217583972226	5.746374479847658	6.5068744496067055	6.152496466074853	5.34236619726868	6.421943704724377	6.382167499359068	4.210324108526539	5.308407602691335	5.455898934821046	5.961124135968643	5.990838284248882	4.665301075360949	5.061164560875858	5.987375443045832	7.34043611145249	6.1129972067171074	6.899209670734774	5.692957665035312	4.748010673661719	5.323404588880603	3.3662635029882924	6.343652545752662	5.8712624609751805	4.925203622398949	6.584439451820476	6.344663129163673	4.731226882664816	7.817400411388684	4.120384368790209	6.562704230164503	4.657083898482603	5.658956487348122	8.030913143662977	4.845155006863582	5.822749094832409	5.358580752662856	5.776920093740027	5.11559006129043	7.078233681090636	5.833590513929675	5.721351406176736	5.305313931017486	7.464546941356456	6.333000711772393	6.2151690048547765	4.516780507891422	4.513063105770294	4.467437211753729	5.562388395547051	6.050421691078718	5.787573863639046	4.151805342042572	5.159791369189617	4.977777569976008	5.412563561900126	5.05041508976	8.339274736488356	5.992283946533867	4.5794522571266345	6.786112585654213	7.432152138494817	5.993455466202747	6.1876658770442114	5.3962613400828605	7.49165451274856	4.4665760280409765	5.37717015302611	6.128451304813857	6.245269377107182	5.035910454030439	6.182191807939497	6.366520704606764	4.7965623906856045	6.6340674898966165	7.476719672778237	5.552911105542289	5.672763724051063	4.764244458711849	5.38445200930942	4.891977171611456	5.6094433935623655	5.801760989947701	5.759429296363606	6.174983689019532	6.6903767814353	5.106440352663139	4.522197948335143	6.4436996640919135	7.15511432969342	4.620402858959022	5.337403289372746	5.4459179731070115	6.842837019239424	5.913767227179672	6.067560662569082	4.908503890853388	3.61861169443245	4.80387528322504	5.820606600678473	4.786427803704171	4.453934181007941	5.566089701663859	6.599256968311117	5.207047599322778	4.462793473467724	5.4201600479309855	4.78009239972061	7.8927986226140945	5.036852084141463	9.693465313241171	5.266938641920324	6.608665691062439	4.506888539465323	6.051797335104441	5.4359086090440805	4.11742096704469	4.206898053151424	5.477932255333156	5.603591097881068	4.2329908145307495	5.781511078171139	6.9203571640048125	4.916528617948048	6.0198340468610825	5.112430438106537	5.466857332333246	4.234846777669771	6.911845573325553	5.577449914219598	5.102922314458917	4.601234464993153	5.404966108980207	6.048933587216943	5.839817859620492	4.261284405231647	4.65976024832187	5.606700545869759	5.1862699252581255	5.357014460202085	5.691662980622143	5.126024181121491	7.862344117021473	5.184915741308128	5.8984348778944025	4.329702340965573	5.636136972517343	6.476519214716027	5.3658856301442786	6.096925239207983	6.097630296049129	5.653913252600887	4.031281812132839	5.21407690236568	5.044633714534554	6.073467942083792	5.904138369720499	6.735264139050696	4.831989968296519	5.027174915594187	5.223355021513213	4.164219797445531	5.708435671355669	4.7403778852266765	5.597518920581115	4.372566544795101	4.552446084191695	5.560505083767433	4.2151669481969485	4.536427961136857	5.758858618207668	5.272549521928953	7.013414704925532	3.773942568879175	6.562678372760893	5.578734498765029	5.231579066298242	4.354186651606791	6.230669609367969	5.038912085820381	6.213278476878138	5.269496340149964	5.300770883292753	7.7644815332881345	4.720445734507952	5.076797844921199	4.055583161301924	4.084019301752177	4.570789162555908	4.826965180536479	5.593506060901034	5.134682732201535	5.089924985174132	6.684631730729957	4.7419055783304485	4.605437888974091	5.399407858427291	5.485225545348094	6.121527853579812	5.644716046493598	6.325289834178374	6.592735153718207	5.038807921323794	4.882706090082892	6.916991524939957	6.388927565839842	5.336158487925962	4.9118038044684855	4.877520431565573	5.025336040849626
ALPL	6.805054449315312	5.636748889032438	6.428022175917559	4.7363349127622785	4.166351990266089	5.979588253097838	4.946837167549856	3.986269458928487	3.0471026852238143	6.579362858861978	4.870602761230575	5.251714984832399	5.337224954190491	4.508227788677591	4.096616738776343	4.751384582761538	6.1048340426012295	5.664567087899648	3.9737981846898336	3.3491196771299214	6.7513097286059125	4.330761844571246	5.593878480259588	4.309309588180589	6.177076999167165	4.6987640059360265	4.694549185284822	4.2615758998987685	6.834485677851684	2.700455356727101	5.2891046066717715	4.585529906288845	4.435823619613643	7.383942177778269	4.462777221499191	5.886902276063709	4.634008925815942	5.789982864840303	4.02358882526189	4.167716390453027	6.738228610869732	5.722062976047307	7.21779993391106	5.3857504524001865	5.660717174735407	5.047849944138257	5.2300380511708635	9.37530146844435	3.291968914222238	4.773082813661934	5.729540536575629	5.712478466901722	6.1610753106978455	5.041894951397113	5.339676268201288	3.8810728418654703	5.856942871306655	6.678197814442303	7.5901886654984105	3.5612379783118184	4.742349091649959	4.933316208336262	6.957276757726447	5.431354272998034	7.140820032222778	4.488304326353517	4.486100640829345	6.3185519163648465	9.198762025493078	5.262118721137237	5.51379386796127	5.2320851720898585	4.63750976527959	5.450715175675398	6.1899107905480815	6.10746491891234	6.758434992176364	6.314590290124563	5.51393837623892	2.726162210265835	5.597378003815063	4.939691799273817	5.293975070006813	4.966818007387282	6.2806739301611065	8.564755387696978	6.181544987407911	4.708969716930182	4.151578430724586	4.865062047757701	5.79227753452113	6.259690253867612	5.557624015887367	7.102405446463331	4.129978450483631	4.563484163763599	4.734349543776039	5.237460158441706	6.969336441067492	4.7668419335286245	5.294005139266615	4.846078424186699	4.30490175198368	5.791409584986613	7.053416565221398	6.320959487961472	6.5589439780229375	5.251894419673897	6.9001001420152175	6.127348417959587	5.135080674934996	5.755496818230834	4.22462589497077	6.591416558733009	6.5511151008504545	3.9664181241656364	5.8680721558628735	4.079315387726232	7.357988820808264	3.850331003495078	5.348158382690831	4.61359731551881	4.321010401802221	4.8958390948492525	5.299285018340961	5.102875024509848	5.458848842442538	4.115731712195388	8.180511649020227	6.139792585141428	4.366499119480719	6.359960154825974	6.854007218528032	3.7338561225445788	4.928547932862228	5.7894887656880725	7.901796596760058	6.845684519346517	5.8105798659255505	5.820485844092086	4.70006044438975	4.620189590184388	3.8131048832506984	4.621733339896419	6.088545603910713	5.809037332486558	7.0408598828944715	6.400342572819837	3.353825306103592	5.059443312068929	5.699604733109141	5.704692545562838	3.834874916920681	5.027815893492618	4.535140131536816	5.5050269434879695	6.531584476022947	5.641265518103446	7.710708613664394	7.170213071185907	6.498260164279397	4.6822395453149595	7.502864918270607	4.189358743660233	6.406240383639791	6.1548133900823645	6.755845473734556	4.687428982047536	5.119190533132201	6.165196163096107	4.80119036244163	5.808337471128238	6.2341412807062255	5.724355434382246	6.108853985191251	4.9522820988659735	4.439982901917789	4.375963262859067	4.679056457701688	7.0458008890443935	5.943013963162269	5.746097837852954	3.8507334518279737	4.189069136295921	2.992828922427837	6.528635233039787	6.779139404074622	5.547479479511533	5.688581095287035	6.745971086293568	5.29453176716898	5.507272357158017	2.8333206078883717	5.652535770921672	5.611694775205244	5.51939937881817	3.4248774837633627	3.502010168130945	5.779320811845553	5.535672813105509	5.982256906814227	6.662620534624219	6.330100034324469	3.5185564296101988	6.31905500515863	4.544382000203685	6.6435374292129215	5.713847448812393	3.9626810594834274	2.7469233792590786	7.204567807404192	7.3618634384177195	4.548523349630666	5.622231261281844
RAP1GAP	2.8225927073043944	3.4766323834517165	3.9967366188806057	1.0243181722156394	0.06258850271847413	2.8555570602470484	3.9579176343888576	0.5141556004882694	0.7631095061723736	0.24280263045467426	3.469793087410564	4.049670281853487	5.097030233507501	2.3038746877132144	4.508096414025997	0.4969715500029364	2.6646183318293692	4.319322668071141	3.2945914959161064	0.7297933666845999	1.1887612261815272	0.5241480892685093	0.6316117540888779	4.877900723376746	3.1820131095852027	0.07119010120230364	5.089408932030354	4.0903314181367065	0.6874178823520259	2.8695047927505763	0.4022384581087102	0.2371958724863244	0.29506474572887165	2.9724345767562252	3.521272834358945	1.5383542004365816	0.3527533817955408	0.4713749597686554	1.6086650849673851	0.3410374272725173	1.191233264251132	4.3264228251274135	2.5639401241243447	3.5362552192297985	3.700330271886497	5.357263007217851	5.643503759674236	0.474733339888149	0.5627618475880465	3.5805785485007067	3.711435416413433	3.0347107326763747	0.22228701731840386	3.151638389120393	4.310332678000044	4.738091580781	0.3344683942042952	4.279127823949377	3.5400876763665736	0.3484990641442603	0.6561003146357025	5.459892780390644	4.105064167016817	0.5397198073799386	2.9605200239828853	3.3166345578226184	4.485513036931121	4.160171018219455	3.2599604583967965	0.6237708341037967	0.2673471666597479	4.717863110117487	2.063638931462548	4.7812501998294765	0.5362171397494293	3.140031865802025	0.5543095179608161	3.796826126512044	0.3934391034522484	1.7419961900373608	0.6770634228397591	4.2253770486471405	0.43049562289902	0.45748312801446794	2.628733354617649	2.1357662718469084	1.3455584729297685	3.5841449322771024	3.317089265711122	3.2104078975891612	0.42544626673585495	0.3272146113903267	5.426619936104513	4.033036666357434	5.681871894658516	3.7472756841144697	0.14316053130026166	1.8568749372228632	4.2629500318686135	2.546360724399869	0.22291035621489053	3.1845667620626825	0.2322943341992408	4.280178793030527	0.59813091469361	3.4101934068589808	0.6085146151243274	1.2578161104323515	4.227974406305365	3.051086284030648	0.40698106638205017	3.364727733816977	0.9590085199449536	2.965595172397846	4.307913477488194	3.8093182594262953	3.331643249935305	5.4003091877252665	4.479707833444582	4.369628464166304	3.711618125764613	0.4294727920025082	1.1552163440181349	3.1556699328618123	3.315547193838701	4.667257354093398	3.1272335843333283	3.9333398548465563	0.8068367047879648	3.778076586785689	3.197666851611096	0.31871988474503377	3.7686009027170986	3.869433171744829	3.3988825060492123	0.2987800135575021	3.049128701834233	1.8882724553728143	3.0038888743667056	3.0210033768177005	0.4136706248339032	4.357263944764279	5.184248678971057	4.414320405748458	4.549347218747666	2.8343667190718707	3.8139967098628866	0.4614889080304706	3.69054867320472	0.8492180211107989	3.882328101534669	3.5297337490150618	0.5052837290685678	5.580653329117439	1.0714240042845875	0.2687124669960541	2.9548698897416066	2.452166174515673	3.899924965682542	1.2794088723353891	1.9236016211329237	4.146011824246871	2.2392258741970665	2.8712198144128545	4.314125975796926	3.2787866577290696	3.3654292568443887	0.4586180183244586	0.3004588207232021	3.1563474359171764	0.3857569247620618	0.5499409082212389	1.7741678532221743	0.415076907187206	4.698367393197144	0.3046422819689637	0.4635319802103858	0.33345013468547186	1.0473381808615196	4.944473624408025	4.278646046011043	0.18972755544853828	0.4519778767534369	0.10877045233368456	3.887059318657623	3.942201049531672	4.980310095051246	3.2052298936404093	0.28104470627997746	3.4012469714470885	1.6820124382419304	0.3004286294650935	0.3020691785746664	0.17396412403527775	1.9249649725992959	3.601497874433822	3.5042417792321223	0.6649671824046214	0.9986910243887508	3.9144935268324916	3.528935472377843	4.376119823744212	2.035729541396955	3.8636088306209215	3.2557744633927816	0.2052647904977492	4.8612751618240395	3.5676831769291417	0.7905491570613198	0.5512356539071858	2.167372324241465	2.423311715128302	0.30371049767552233	3.416509237687647
RUNX3	2.5726703979502283	2.598286342808792	2.8955205532895554	2.9510010584791684	1.6169099771303332	3.330318587748016	2.188603257497691	2.582683200686187	2.234654060184292	1.6349265543648406	2.8689146141355977	4.870911934027052	4.164819758444683	0.9225986230331932	4.066400027891964	3.6647978017571634	2.4598654828896818	2.1155415486461084	1.7661134058078518	3.1764542482054767	2.505541468098957	3.113190143955562	3.8648060051013173	4.071698282822944	3.8592491638079434	0.561502890904785	3.690852134013924	2.5410918729229532	1.6534861097894995	3.2417789295223653	2.092562560824489	0.9803376971520814	2.9929447711578736	3.062188674618848	4.69089418439377	2.143885583648165	1.4195341670093082	2.5304923936734567	3.5220128803712827	1.7519642332734031	2.2557960474693033	4.729689758253913	3.1634574705144427	2.735461313905128	1.6241171169052202	4.96249686672718	4.536810364211808	2.1990520162568474	2.59856989287876	4.478858773775691	3.951747926225949	4.1698287632956665	0.8334877953604978	3.7277092002669887	3.638583538818053	2.352512430508803	1.8786762152363947	3.34139297940633	3.3673896511470347	1.167790220263196	1.204717386882772	4.7550946568143	3.6113710125178202	2.6121578174212865	2.961918217799911	3.216103686758736	2.189035976600511	2.7829901391148635	2.8062174266317657	2.146921096716921	2.11455946775708	2.464035139754799	2.3614950491913964	4.3475643457218185	2.2828070774262614	4.211499309260547	1.6301853300778668	3.4936519690175962	2.065119759496965	2.7804107260583453	1.2224941814725436	2.4256039849028666	1.9027336006246618	1.7724246222506508	1.3042959769319036	3.2218943372871065	1.9370574207564268	4.239101795892147	2.869201543455117	4.192245792776437	1.1697398841238955	1.5443698696215469	3.7999633679023934	3.961100363688599	1.92748255961696	2.6078891125503625	1.785721057792308	3.2386388502255867	4.436506097940379	2.743288105703612	1.1833350876810462	3.5525664540406425	2.384773510458305	4.397719251710802	1.2739708728130223	4.093621238778769	2.258057927293485	2.2252133051832272	4.7909738908944455	3.712783128996696	0.7603358096200266	4.010453542406246	3.7711662038567617	2.947463830077609	3.2655863633878943	4.931767981316741	3.7131364967064573	3.522284106168857	2.7686914228059742	3.087700581517564	3.7087490092662927	1.5507099724226947	2.9610107865610806	4.129233566053093	4.2268635645098165	4.431207255619072	3.768436836735425	1.876984976212385	1.859315290416232	4.7356917765498086	3.1403676431036334	1.6075998848541535	3.600433900613985	2.9321092240522564	3.163566986872389	1.813614818081973	3.609274299076783	1.8250920826490888	3.6423141042002487	4.049890380012435	0.7329795165492459	4.8843412675809805	2.5969096341367663	4.401033131464735	4.071473198310127	2.2663185022295864	4.670752036411868	0.9530955303655746	2.551461282104908	1.4000021628305437	3.0687019821533883	4.7438068122387635	1.0734476883074608	4.9605146477100215	1.656688891911788	1.60285693242977	3.624815619349085	3.643035469307532	2.65458333089596	2.3632233116312262	3.7660150355697577	2.360256059024344	3.3939057424242205	1.8200591621551103	4.215668164032	4.319172659093156	3.940375253125729	1.7593970890082329	1.2597629575225089	3.9812758687431336	1.3002083115454732	0.3787224403178645	2.436099260827504	1.3101606622190896	3.9071516050638952	1.76089721696643	2.195260833510995	1.9310245296181083	2.5646639037258367	4.0700883253159095	5.1540241642525775	1.6380373399841692	1.2524308671611513	1.4485979927582957	2.090512062325085	4.748712366481172	4.476464898593359	3.317982325967257	0.7626847807589416	3.841154323043957	2.2921674498037468	1.0462627945406224	1.6346575908197225	1.1410887678896915	1.9983645539731645	2.9907741093193407	2.657735088485273	2.5795478742763023	2.110546031657322	2.096417010169328	3.716387528884362	3.75724078258974	3.809136824806661	3.2441053234384585	3.73788081326598	2.0160702211290635	4.09544953900634	2.8786578503825493	2.492075266026372	2.8662194877578258	1.9491746741003249	2.228400421281701	0.3873869844980695	4.25754724212499
IFI6	5.384088878960756	6.187546670546946	6.538909482397457	6.7949311665416285	7.0023566701027145	6.482898849977835	7.195496112954142	6.8143935657161165	6.6638587238453315	6.182189927837863	7.288076563168937	5.559738553469267	6.975784187843481	7.543649687692286	7.274489641104875	7.2259740400163315	5.47602634323859	5.871407789663353	6.737913812029762	8.036024906078683	6.589659329866655	7.658100881662341	7.234335916056946	6.841228206372524	6.147641645248494	4.688169573146503	7.802732483689	6.830242279893684	6.375736910741466	7.696686788996262	5.745597827584852	6.318097290389272	8.627828815329696	5.694793684705362	7.985755865594215	5.776481536127883	6.369395220653182	9.294638618332687	6.534981864281237	7.6262650780085135	7.069566268307563	6.504967604944843	5.9814560002867845	7.330393584590093	6.506022162991782	8.332378867816669	6.761563276804378	8.602091146550409	7.478715275220237	7.600277091057131	5.456482750845408	5.8193002094420345	6.129732607142769	6.070173719354861	7.317344572755654	6.5867620216045175	5.420584729451349	5.573602285165878	6.413882081606006	6.37381558840584	6.413612055767425	9.14072614293608	7.152363665355965	6.7281361087566935	6.881378579469191	8.042579706080005	6.6021460986696425	7.235156487556077	6.209068580383613	6.938912046137794	5.972811673364272	6.512817493903053	7.0217590839064075	6.390634019913278	6.5249411759662825	7.207461812309499	6.856419399736457	5.925042331981594	6.163392870426513	8.286022727617382	6.466157385538919	6.748820090634708	6.627833719339418	6.7875813778899365	5.3775539912794725	6.324772150062256	6.412896716901428	6.895506664343152	7.155466214603932	7.276384470620887	5.648217445539048	6.202406351451389	7.244870293078128	9.322735249531595	6.015736596923397	6.168559970698965	6.423498605470356	6.715783076247622	7.18305840226056	6.7072231965198865	6.016494275913127	5.2516250825616595	5.894384115600563	6.344857914073097	5.749627539133232	5.827224061502414	6.394953841716203	7.115945429624818	6.759079403434467	5.60050615396385	6.053724706495166	6.005545910391495	8.337502899026576	5.975087641217747	12.220972462925515	6.092820513141499	6.762271296708933	5.632947211548796	7.349219096352872	7.123742224509537	5.006367352389406	4.624072547976653	6.329104934608187	6.490440906809825	5.235217887267396	6.72468380338835	8.262428590319164	6.770202360099037	6.696036979253992	6.028369910285207	6.3135126870237945	5.472424786194671	4.920494578863068	6.2925214891717625	5.933186494375308	6.2953669012386095	5.820854775963074	5.869720450043969	7.050009971740023	5.739192193374603	6.093681274473685	6.896495140906692	7.061641784316253	6.946873428947121	6.458760370247092	5.6043235943312215	9.159712997286766	6.118394556381447	8.382528779057367	5.3444374698608295	6.0296548296997186	6.510027931670412	6.699001922756286	7.0951476287350035	7.197908948825866	6.778267259175693	6.015150736180849	5.817117638197009	5.736056409985238	7.000454695350316	7.0948034007570016	7.253392400858075	6.230458006186949	6.459978315153866	6.781678554058808	5.1485800535645225	6.33638445692369	6.141822573232631	6.4888990018383765	6.067259416953609	6.441808207287799	6.53018864702906	5.764026405865648	6.107496763302097	7.329182953172723	6.245187081439401	7.438845067910696	5.603859696639048	6.862992907019918	6.293034892437098	6.7473127272217	6.189607691684746	6.835075995649937	6.321889927652006	6.963257196514449	7.345650360663888	6.999178696990732	8.453251880955037	6.502772977761119	6.127305890157661	5.804149599688215	5.360107168180539	6.520789136061237	5.60899651073959	6.676645207788112	8.279678163362298	6.553162874928643	7.488046487668448	5.635879656264775	6.012783902649442	5.713172144643703	6.286276851823143	7.529791333570857	6.670051142933677	7.193333956097501	6.847480900858211	6.490392016645849	6.173022842709532	8.150799775304229	7.170281127352121	6.610751039794006	6.104844927321854	6.117592095499535	6.327069730678389
